Language,Cast1,Cast2,Cast3,Genre1,Genre2,Genre3,Movie_Name,comb
English,Kate Bosworth,Jacob Tremblay,Thomas Jane,Drama,Fantasy,Horror,Before I Wake,Before I Wake English Kate Bosworth Jacob Tremblay Thomas Jane Drama Fantasy Horror
Spanish,unknown,unknown,unknown,Documentary,unknown,unknown,Arcadeología,Arcadeología Spanish unknown unknown unknown Documentary unknown unknown
English,Grey DeLisle,Kamali Minter,Matthew Lillard,Family,Animation,Mystery,"Happy Halloween, Scooby-Doo!","Happy Halloween, Scooby-Doo! English Grey DeLisle Kamali Minter Matthew Lillard Family Animation Mystery"
English,Cary Elwes,Leigh Whannell,Danny Glover,Horror,Mystery,Crime,Saw,Saw English Cary Elwes Leigh Whannell Danny Glover Horror Mystery Crime
English,A.J. Cook,Ali Larter,Michael Landes,Horror,Mystery,unknown,Final Destination 2,Final Destination 2 English A.J. Cook Ali Larter Michael Landes Horror Mystery unknown
Polish,Paweł Domagała,Piotr Adamczyk,Przemysław Bluszcz,Crime,Comedy,Science Fiction,In for a Murder,In for a Murder Polish Paweł Domagała Piotr Adamczyk Przemysław Bluszcz Crime Comedy Science Fiction
English,Emilia Jones,Marlee Matlin,Troy Kotsur,Drama,Music,Romance,CODA,CODA English Emilia Jones Marlee Matlin Troy Kotsur Drama Music Romance
English,Mia Goth,Jenna Ortega,Brittany Snow,Horror,Thriller,unknown,X,X English Mia Goth Jenna Ortega Brittany Snow Horror Thriller unknown
Polish,Anna-Maria Sieklucka,Michele Morrone,Bronisław Wrocławski,Romance,Drama,unknown,365 Days,365 Days Polish Anna-Maria Sieklucka Michele Morrone Bronisław Wrocławski Romance Drama unknown
English,Knox Gibson,Hanneke Talbot,Justin Mader,Drama,War,unknown,Forgive Us Our Trespasses,Forgive Us Our Trespasses English Knox Gibson Hanneke Talbot Justin Mader Drama War unknown
Japanese,Hiro Shimono,Kana Hanazawa,Ryohei Kimura,Animation,Science Fiction,unknown,Cencoroll Connect,Cencoroll Connect Japanese Hiro Shimono Kana Hanazawa Ryohei Kimura Animation Science Fiction unknown
Spanish,Luis Tosar,Alberto Ammann,Antonio Resines,Action,Thriller,Drama,Cell 211,Cell 211 Spanish Luis Tosar Alberto Ammann Antonio Resines Action Thriller Drama
Spanish,Gabriel Cañas,Camila Carreño,Carol Campos,Horror,unknown,unknown,La Casa,La Casa Spanish Gabriel Cañas Camila Carreño Carol Campos Horror unknown unknown
English,Liam Neeson,Diane Kruger,January Jones,Action,Mystery,Thriller,Unknown,Unknown English Liam Neeson Diane Kruger January Jones Action Mystery Thriller
English,George Lopez,Frances Fisher,Jake Busey,Comedy,Family,unknown,Beverly Hills Chihuahua 3: Viva la Fiesta!,Beverly Hills Chihuahua 3: Viva la Fiesta! English George Lopez Frances Fisher Jake Busey Comedy Family unknown
English,Brenton Thwaites,David Strathairn,Hill Harper,Drama,Mystery,unknown,An Interview with God,An Interview with God English Brenton Thwaites David Strathairn Hill Harper Drama Mystery unknown
English,Katie Featherston,Micah Sloat,Mark Fredrichs,Horror,Mystery,unknown,Paranormal Activity,Paranormal Activity English Katie Featherston Micah Sloat Mark Fredrichs Horror Mystery unknown
English,Jay Baruchel,Cate Blanchett,Gerard Butler,Fantasy,Action,Adventure,How to Train Your Dragon 2,How to Train Your Dragon 2 English Jay Baruchel Cate Blanchett Gerard Butler Fantasy Action Adventure
English,Colin Firth,Julianne Moore,Taron Egerton,Action,Adventure,Comedy,Kingsman: The Golden Circle,Kingsman: The Golden Circle English Colin Firth Julianne Moore Taron Egerton Action Adventure Comedy
Japanese,Suzu Hirose,Masaki Suda,Mamoru Miyano,Animation,Drama,Fantasy,Fireworks,Fireworks Japanese Suzu Hirose Masaki Suda Mamoru Miyano Animation Drama Fantasy
English,Tom Kenny,Bill Fagerbakke,Mr. Lawrence,Family,Animation,Comedy,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie English Tom Kenny Bill Fagerbakke Mr. Lawrence Family Animation Comedy
Korean,Kim Young-kwang,Lee Sun-bin,Oh Dae-hwan,Comedy,Action,Thriller,Mission: Possible,Mission: Possible Korean Kim Young-kwang Lee Sun-bin Oh Dae-hwan Comedy Action Thriller
Cantonese,Stephen Chow,Xu Jiao,Kitty Zhang,Comedy,Drama,Family,CJ7,CJ7 Cantonese Stephen Chow Xu Jiao Kitty Zhang Comedy Drama Family
Chinese,Zhang Zhe,Yang Tianxiang,Tang Xiaoxi,Romance,Animation,Fantasy,White Snake,White Snake Chinese Zhang Zhe Yang Tianxiang Tang Xiaoxi Romance Animation Fantasy
English,Michael Fassbender,Katherine Waterston,Billy Crudup,Horror,Science Fiction,Mystery,Alien: Covenant,Alien: Covenant English Michael Fassbender Katherine Waterston Billy Crudup Horror Science Fiction Mystery
Italian,Matteo Martari,Matilde Gioli,Giuseppe Maggio,Comedy,Romance,unknown,Four to Dinner,Four to Dinner Italian Matteo Martari Matilde Gioli Giuseppe Maggio Comedy Romance unknown
Japanese,Makoto Furukawa,Wataru Hatano,Aya Hirano,Action,Adventure,Comedy,Fairy Tail: Dragon Cry,Fairy Tail: Dragon Cry Japanese Makoto Furukawa Wataru Hatano Aya Hirano Action Adventure Comedy
English,Nathan Lane,Ernie Sabella,Julie Kavner,Family,Animation,Comedy,The Lion King 1½,The Lion King 1½ English Nathan Lane Ernie Sabella Julie Kavner Family Animation Comedy
English,Woody Harrelson,Jesse Eisenberg,Emma Stone,Comedy,Horror,unknown,Zombieland,Zombieland English Woody Harrelson Jesse Eisenberg Emma Stone Comedy Horror unknown
Italian,Matilda Anna Ingrid Lutz,Francesco Russo,Peppino Mazzotta,Drama,Horror,Mystery,A Classic Horror Story,A Classic Horror Story Italian Matilda Anna Ingrid Lutz Francesco Russo Peppino Mazzotta Drama Horror Mystery
English,Morgan Alexandria,Bryce Fernelius,Michael Flynn,Horror,unknown,unknown,Stay Out of the Attic,Stay Out of the Attic English Morgan Alexandria Bryce Fernelius Michael Flynn Horror unknown unknown
English,Jason Statham,Paddy Considine,Aidan Gillen,Crime,Action,Thriller,Blitz,Blitz English Jason Statham Paddy Considine Aidan Gillen Crime Action Thriller
English,Camilla Arfwedson,Doug Bradley,Simon Ginty,Horror,Thriller,unknown,Wrong Turn 5: Bloodlines,Wrong Turn 5: Bloodlines English Camilla Arfwedson Doug Bradley Simon Ginty Horror Thriller unknown
English,Scarlett Estevez,Daniel Sunjata,Alexis Carra,Family,Comedy,Fantasy,Christmas ...Again?!,Christmas ...Again?! English Scarlett Estevez Daniel Sunjata Alexis Carra Family Comedy Fantasy
English,Shailene Woodley,Ansel Elgort,Nat Wolff,Romance,Drama,unknown,The Fault in Our Stars,The Fault in Our Stars English Shailene Woodley Ansel Elgort Nat Wolff Romance Drama unknown
English,Jillian Bell,Isla Fisher,Santiago Cabrera,Family,Fantasy,Comedy,Godmothered,Godmothered English Jillian Bell Isla Fisher Santiago Cabrera Family Fantasy Comedy
English,Devon Sawa,Ali Larter,Kerr Smith,Horror,unknown,unknown,Final Destination,Final Destination English Devon Sawa Ali Larter Kerr Smith Horror unknown unknown
English,Mae Whitman,Lucy Hale,Timothy Dalton,Animation,Family,Fantasy,Secret of the Wings,Secret of the Wings English Mae Whitman Lucy Hale Timothy Dalton Animation Family Fantasy
English,Bradley Cooper,Ed Helms,Zach Galifianakis,Comedy,unknown,unknown,The Hangover Part III,The Hangover Part III English Bradley Cooper Ed Helms Zach Galifianakis Comedy unknown unknown
English,Catherine Hicks,Chris Sarandon,Alex Vincent,Horror,unknown,unknown,Child's Play,Child's Play English Catherine Hicks Chris Sarandon Alex Vincent Horror unknown unknown
Danish,Nikolaj Coster-Waldau,Charlie Gustafsson,Katrine Greis-Rosenthal,Romance,Drama,unknown,A Taste of Hunger,A Taste of Hunger Danish Nikolaj Coster-Waldau Charlie Gustafsson Katrine Greis-Rosenthal Romance Drama unknown
Japanese,Chieko Baisho,Takuya Kimura,Akihiro Miwa,Fantasy,Animation,Adventure,Howl's Moving Castle,Howl's Moving Castle Japanese Chieko Baisho Takuya Kimura Akihiro Miwa Fantasy Animation Adventure
Korean,Lee Sung-min,Nam Da-reum,Park Hae-jun,Mystery,Thriller,Horror,The 8th Night,The 8th Night Korean Lee Sung-min Nam Da-reum Park Hae-jun Mystery Thriller Horror
English,Will Smith,Tommy Lee Jones,Josh Brolin,Action,Comedy,Science Fiction,Men in Black 3,Men in Black 3 English Will Smith Tommy Lee Jones Josh Brolin Action Comedy Science Fiction
English,Eric André,Lil Rel Howery,Tiffany Haddish,Comedy,unknown,unknown,Bad Trip,Bad Trip English Eric André Lil Rel Howery Tiffany Haddish Comedy unknown unknown
English,Matthew McConaughey,Charlie Hunnam,Henry Golding,Crime,Action,Comedy,The Gentlemen,The Gentlemen English Matthew McConaughey Charlie Hunnam Henry Golding Crime Action Comedy
English,Tom Hanks,David Morse,Bonnie Hunt,Fantasy,Drama,Crime,The Green Mile,The Green Mile English Tom Hanks David Morse Bonnie Hunt Fantasy Drama Crime
Russian,Alexander Petrov,Irina Starshenbaum,Oleg Menshikov,Science Fiction,Drama,Romance,Invasion,Invasion Russian Alexander Petrov Irina Starshenbaum Oleg Menshikov Science Fiction Drama Romance
English,Sam Worthington,Liam Neeson,Ralph Fiennes,Fantasy,Adventure,unknown,Wrath of the Titans,Wrath of the Titans English Sam Worthington Liam Neeson Ralph Fiennes Fantasy Adventure unknown
English,Channing Tatum,Jason Mantzoukas,Olivia Munn,Animation,Action,Comedy,America: The Motion Picture,America: The Motion Picture English Channing Tatum Jason Mantzoukas Olivia Munn Animation Action Comedy
English,Emily Bader,Michelle Randolph,Jules Hartley,Horror,TV Movie,unknown,House of the Witch,House of the Witch English Emily Bader Michelle Randolph Jules Hartley Horror TV Movie unknown
English,John White,Steve Talley,Jake Siegel,Comedy,unknown,unknown,American Pie Presents: Beta House,American Pie Presents: Beta House English John White Steve Talley Jake Siegel Comedy unknown unknown
English,Gerard Butler,Michelle Monaghan,Kathy Baker,Action,Thriller,Crime,Machine Gun Preacher,Machine Gun Preacher English Gerard Butler Michelle Monaghan Kathy Baker Action Thriller Crime
English,Shailene Woodley,Theo James,Octavia Spencer,Action,Adventure,Science Fiction,Insurgent,Insurgent English Shailene Woodley Theo James Octavia Spencer Action Adventure Science Fiction
English,Tom McGrath,Chris Miller,Christopher Knights,Family,Animation,Adventure,Penguins of Madagascar,Penguins of Madagascar English Tom McGrath Chris Miller Christopher Knights Family Animation Adventure
English,Jason Biggs,Chris Klein,Thomas Ian Nicholas,Comedy,Romance,unknown,American Pie,American Pie English Jason Biggs Chris Klein Thomas Ian Nicholas Comedy Romance unknown
Spanish,"Héctor El Father""""",Lian Machín,Rainier Quintana,Drama,Documentary,unknown,Héctor El Father: Conocerás la verdad,"Héctor El Father: Conocerás la verdad Spanish Héctor El Father"""" Lian Machín Rainier Quintana Drama Documentary unknown"
English,Jeremy Renner,Gemma Arterton,Famke Janssen,Fantasy,Horror,Action,Hansel & Gretel: Witch Hunters,Hansel & Gretel: Witch Hunters English Jeremy Renner Gemma Arterton Famke Janssen Fantasy Horror Action
English,Sean Faris,Maggie Q,Ray Park,Action,Thriller,Science Fiction,The King of Fighters,The King of Fighters English Sean Faris Maggie Q Ray Park Action Thriller Science Fiction
English,Kayla Vosburg,Gregg Daniel,Kristen Renton,Horror,Comedy,unknown,Fat Ass Zombies,Fat Ass Zombies English Kayla Vosburg Gregg Daniel Kristen Renton Horror Comedy unknown
English,Alexa PenaVega,Johnny Pacar,Shaun Sipos,Thriller,Horror,unknown,The Remaining,The Remaining English Alexa PenaVega Johnny Pacar Shaun Sipos Thriller Horror unknown
English,Anthony Hopkins,Abbie Cornish,Diora Baird,Thriller,unknown,unknown,The Virtuoso,The Virtuoso English Anthony Hopkins Abbie Cornish Diora Baird Thriller unknown unknown
English,Aaron Taylor-Johnson,Elizabeth Olsen,Juliette Binoche,Action,Drama,Science Fiction,Godzilla,Godzilla English Aaron Taylor-Johnson Elizabeth Olsen Juliette Binoche Action Drama Science Fiction
English,Jim Caviezel,Maia Morgenstern,Christo Jivkov,Drama,unknown,unknown,The Passion of the Christ,The Passion of the Christ English Jim Caviezel Maia Morgenstern Christo Jivkov Drama unknown unknown
English,Will Smith,Alice Braga,Charlie Tahan,Drama,Science Fiction,Thriller,I Am Legend,I Am Legend English Will Smith Alice Braga Charlie Tahan Drama Science Fiction Thriller
English,Eric Balfour,Scottie Thompson,David Zayas,Science Fiction,Action,unknown,Skyline,Skyline English Eric Balfour Scottie Thompson David Zayas Science Fiction Action unknown
English,Chris Evans,Scarlett Johansson,Sebastian Stan,Action,Adventure,Science Fiction,Captain America: The Winter Soldier,Captain America: The Winter Soldier English Chris Evans Scarlett Johansson Sebastian Stan Action Adventure Science Fiction
English,Joel Edgerton,Tom Hardy,Jennifer Morrison,Drama,Action,unknown,Warrior,Warrior English Joel Edgerton Tom Hardy Jennifer Morrison Drama Action unknown
English,Ilai Swindells,Jai Courtney,Samara Weaving,Animation,Family,Fantasy,100% Wolf,100% Wolf English Ilai Swindells Jai Courtney Samara Weaving Animation Family Fantasy
English,Sylvester Stallone,Paz Vega,Sergio Peris-Mencheta,Action,Thriller,Drama,Rambo: Last Blood,Rambo: Last Blood English Sylvester Stallone Paz Vega Sergio Peris-Mencheta Action Thriller Drama
English,Jocelyn Hudon,Emma Lahana,Alisa Allapach,Thriller,Horror,unknown,Safer at Home,Safer at Home English Jocelyn Hudon Emma Lahana Alisa Allapach Thriller Horror unknown
English,Matt Damon,Jing Tian,Willem Dafoe,Action,Adventure,Fantasy,The Great Wall,The Great Wall English Matt Damon Jing Tian Willem Dafoe Action Adventure Fantasy
Japanese,Yoshitsugu Matsuoka,Haruka Tomatsu,Ayahi Takagaki,Animation,Action,Adventure,Sword Art Online: The Movie – Ordinal Scale,Sword Art Online: The Movie – Ordinal Scale Japanese Yoshitsugu Matsuoka Haruka Tomatsu Ayahi Takagaki Animation Action Adventure
English,Emily Browning,Abbie Cornish,Jena Malone,Action,Fantasy,Thriller,Sucker Punch,Sucker Punch English Emily Browning Abbie Cornish Jena Malone Action Fantasy Thriller
English,Masey McLain,Mark Daugherty,Jennifer O'Neill,Drama,unknown,unknown,I'm Not Ashamed,I'm Not Ashamed English Masey McLain Mark Daugherty Jennifer O'Neill Drama unknown unknown
English,Jon Foo,Kelly Overton,Cary-Hiroyuki Tagawa,Crime,Drama,Action,Tekken,Tekken English Jon Foo Kelly Overton Cary-Hiroyuki Tagawa Crime Drama Action
English,Laurence R. Harvey,Ashlynn Yennie,Dominic Borrelli,Drama,Horror,Crime,The Human Centipede 2 (Full Sequence),The Human Centipede 2 (Full Sequence) English Laurence R. Harvey Ashlynn Yennie Dominic Borrelli Drama Horror Crime
English,Louise Brealey,Lee Ross,Sheila Reid,Thriller,Horror,Science Fiction,Containment,Containment English Louise Brealey Lee Ross Sheila Reid Thriller Horror Science Fiction
English,Perdita Weeks,Ben Feldman,Edwin Hodge,Horror,Thriller,unknown,"As Above, So Below","As Above, So Below English Perdita Weeks Ben Feldman Edwin Hodge Horror Thriller unknown"
English,Henry Lawfull,Michiel Huisman,Stephen Merchant,Family,Adventure,Fantasy,A Boy Called Christmas,A Boy Called Christmas English Henry Lawfull Michiel Huisman Stephen Merchant Family Adventure Fantasy
English,Christian Convery,Madalen Mills,Dennis Quaid,Family,Adventure,unknown,The Tiger Rising,The Tiger Rising English Christian Convery Madalen Mills Dennis Quaid Family Adventure unknown
Japanese,Aya Uchida,Ayane Sakura,Yumi Hara,Animation,Action,Fantasy,Trinity Seven 2: Heaven's Library & Crimson Lord,Trinity Seven 2: Heaven's Library & Crimson Lord Japanese Aya Uchida Ayane Sakura Yumi Hara Animation Action Fantasy
English,Ashley Tisdale,Vincent Martella,David Errigo Jr.,Family,Animation,Science Fiction,Phineas and Ferb: The Movie: Candace Against the Universe,Phineas and Ferb: The Movie: Candace Against the Universe English Ashley Tisdale Vincent Martella David Errigo Jr. Family Animation Science Fiction
English,Michael Jai White,Josh Barnett,Gillian White,Drama,Action,unknown,Never Back Down: No Surrender,Never Back Down: No Surrender English Michael Jai White Josh Barnett Gillian White Drama Action unknown
English,Stana Katic,Matt Bomer,Chris Diamantopoulos,Animation,War,Science Fiction,Justice Society: World War II,Justice Society: World War II English Stana Katic Matt Bomer Chris Diamantopoulos Animation War Science Fiction
Japanese,Toshio Furukawa,Kenji Utsumi,Masako Nozawa,Action,Animation,Science Fiction,Dragon Ball Z: Lord Slug,Dragon Ball Z: Lord Slug Japanese Toshio Furukawa Kenji Utsumi Masako Nozawa Action Animation Science Fiction
German,Philip Froissant,Hanns Zischler,Alice Dwyer,Thriller,unknown,unknown,Black Island,Black Island German Philip Froissant Hanns Zischler Alice Dwyer Thriller unknown unknown
English,Andy Serkis,Woody Harrelson,Steve Zahn,Drama,Science Fiction,War,War for the Planet of the Apes,War for the Planet of the Apes English Andy Serkis Woody Harrelson Steve Zahn Drama Science Fiction War
English,Ben Affleck,Rebecca Hall,Jeremy Renner,Crime,Drama,Thriller,The Town,The Town English Ben Affleck Rebecca Hall Jeremy Renner Crime Drama Thriller
English,Sharlto Copley,Jason Cope,Nathalie Boltt,Science Fiction,unknown,unknown,District 9,District 9 English Sharlto Copley Jason Cope Nathalie Boltt Science Fiction unknown unknown
English,Kelly Sheridan,Kathleen Barr,Nakia Burrise,Animation,Family,Fantasy,Barbie in A Mermaid Tale,Barbie in A Mermaid Tale English Kelly Sheridan Kathleen Barr Nakia Burrise Animation Family Fantasy
Korean,Song Joong-ki,Kim Tae-ri,Yoo Hae-jin,Drama,Fantasy,Science Fiction,Space Sweepers,Space Sweepers Korean Song Joong-ki Kim Tae-ri Yoo Hae-jin Drama Fantasy Science Fiction
Japanese,Rica Matsumoto,Ikue Otani,Mayuki Makiguchi,Family,Adventure,Animation,Pokémon the Movie: Volcanion and the Mechanical Marvel,Pokémon the Movie: Volcanion and the Mechanical Marvel Japanese Rica Matsumoto Ikue Otani Mayuki Makiguchi Family Adventure Animation
Japanese,Takeru Satoh,Emi Takei,Mackenyu,Action,Adventure,Drama,Rurouni Kenshin: The Final,Rurouni Kenshin: The Final Japanese Takeru Satoh Emi Takei Mackenyu Action Adventure Drama
English,Seth Rogen,Simon Pegg,Nick Frost,Adventure,Comedy,Science Fiction,Paul,Paul English Seth Rogen Simon Pegg Nick Frost Adventure Comedy Science Fiction
English,Jason Biggs,Thomas Ian Nicholas,Chris Klein,Comedy,Romance,unknown,American Pie 2,American Pie 2 English Jason Biggs Thomas Ian Nicholas Chris Klein Comedy Romance unknown
English,Albert Brooks,Ellen DeGeneres,Ed O'Neill,Adventure,Animation,Comedy,Finding Dory,Finding Dory English Albert Brooks Ellen DeGeneres Ed O'Neill Adventure Animation Comedy
English,Jean-Claude Van Damme,Dolph Lundgren,Andrei Arlovski,Adventure,Action,Science Fiction,Universal Soldier: Regeneration,Universal Soldier: Regeneration English Jean-Claude Van Damme Dolph Lundgren Andrei Arlovski Adventure Action Science Fiction
English,Boyd Holbrook,Trevante Rhodes,Sterling K. Brown,Science Fiction,Action,Adventure,The Predator,The Predator English Boyd Holbrook Trevante Rhodes Sterling K. Brown Science Fiction Action Adventure
